,id,name symptom,other name,link,acronym,,,,,
1904,1905,Pituitary adenoma,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0002893,,,
1905,1906,Infertility,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0000789,,,
1906,1907,Bipolar affective disorder,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0007302,,,
1907,1908,Onychomycosis,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0012203,,,
1908,1909,Premature ovarian insufficiency,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0008209,,,
1909,1910,Abnormal fear/anxiety-related behavior,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0100852,,,
1910,1911,Alkalosis,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0001948,,,
1911,1912,Ecchymosis,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0031364,,,
1912,1913,Facial erythema,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0001041,,,
1913,1914,Impaired glucose tolerance,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0040270,,,
1914,1915,Oligomenorrhea,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0000876,,,
1915,1916,Poor wound healing,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0001058,,,
1916,1917,Psychotic mentation,Corticotroph pituitary adenoma, Pituitary corticotroph micro-adenoma, Pituitary dependent Cushing syndrome,,https://hpo.jax.org/app/browse/term/HP:0001345,,,
1917,1918,Decreased proportion of class-switched memory B cells,"APDS; p110 delta-activating mutation causing senescent T cells, lymphadenopathy, and immunodeficiency; Activated PI3K-delta syndrome",https://hpo.jax.org/app/browse/term/HP:0030388,,,,,,
1918,1919,Decreased specific pneumococcal antibody level,"APDS; p110 delta-activating mutation causing senescent T cells, lymphadenopathy, and immunodeficiency; Activated PI3K-delta syndrome",https://hpo.jax.org/app/browse/term/HP:0012476,,,,,,
1919,1920,Increased circulating IgM level,"APDS; p110 delta-activating mutation causing senescent T cells, lymphadenopathy, and immunodeficiency; Activated PI3K-delta syndrome",https://hpo.jax.org/app/browse/term/HP:0003496,,,,,,
1920,1921,Increased proportion of transitional B cells,"APDS; p110 delta-activating mutation causing senescent T cells, lymphadenopathy, and immunodeficiency; Activated PI3K-delta syndrome",https://hpo.jax.org/app/browse/term/HP:0030381,,,,,,
1921,1922,Recurrent ear infections,"APDS; p110 delta-activating mutation causing senescent T cells, lymphadenopathy, and immunodeficiency; Activated PI3K-delta syndrome",https://hpo.jax.org/app/browse/term/HP:0410018,,,,,,
1922,1923,T lymphocytopenia,"APDS; p110 delta-activating mutation causing senescent T cells, lymphadenopathy, and immunodeficiency; Activated PI3K-delta syndrome",https://hpo.jax.org/app/browse/term/HP:0005403,,,,,,
1923,1924,Cellulitis,"APDS; p110 delta-activating mutation causing senescent T cells, lymphadenopathy, and immunodeficiency; Activated PI3K-delta syndrome",https://hpo.jax.org/app/browse/term/HP:0100658,,,,,,
1924,1925,Recurrent sinopulmonary infections,"APDS; p110 delta-activating mutation causing senescent T cells, lymphadenopathy, and immunodeficiency; Activated PI3K-delta syndrome",https://hpo.jax.org/app/browse/term/HP:0005425,,,,,,
1925,1926,Iridocyclitis,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0001094,,,,,,
1926,1927,Keratitis,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0000491,,,,,,
1927,1928,Limitation of joint mobility,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0001376,,,,,,
1928,1929,Polyarticular arthritis,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0005764,,,,,,
1929,1930,Posterior uveitis,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0012123,,,,,,
1930,1931,Erythema nodosum,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0012219,,,,,,
1931,1932,Abnormal choroid morphology,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0000610,,,,,,
1932,1933,Abnormal retinal vascular morphology,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0008046,,,,,,
1933,1934,Abnormal salivary gland morphology,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0010286,,,,,,
1934,1935,Abnormality of the liver,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0001392,,,,,,
1935,1936,Clear cell renal cell carcinoma,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0006770,,,,,,
1936,1937,Large vessel vasculitis,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0005310,,,,,,
1937,1938,Retrobulbar optic neuritis,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0100654,,,,,,
1938,1939,Stage 5 chronic kidney disease,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0003774,,,,,,
1939,1940,Intermittent generalized erythematous papular rash,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0007432,,,,,,
1940,1941,Iritis,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0001101,,,,,,
1941,1942,Uveitis,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0000554,,,,,,
1942,1943,Abnormal cranial nerve morphology,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0001291,,,,,,
1943,1944,Band keratopathy,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0000585,,,,,,
1944,1945,Cystoid macular edema,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0011505,,,,,,
1945,1946,Nongranulomatous uveitis,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0007813,,,,,,
1946,1947,Tendonitis,"Arthrocutaneouveal granulomatosis; ACUG; Granulomatosis, familial, Blau type;",https://hpo.jax.org/app/browse/term/HP:0025230,,,,,,
1947,1948,Facial flushing after alcohol intake,"Alcohol intolerance; Hangover, susceptibility to",https://hpo.jax.org/app/browse/term/HP:0001033,,,,,,
1948,1949,Reduced acetaldehyde dehydrogenase level,"Alcohol intolerance; Hangover, susceptibility to",https://hpo.jax.org/app/browse/term/HP:0003533,,,,,,
1949,1950,Acute demyelinating polyneuropathy,Acute autoimmune peripheral neuropathy, GBS, Acute immune-mediated polyneuropathy,,https://hpo.jax.org/app/browse/term/HP:0007131,,,
1950,1951,Scapular winging,Acute brachial neuritis, Acute brachial neuritis syndrome, Acute brachial radiculitis syndrome,,https://hpo.jax.org/app/browse/term/HP:0003691,,,
1951,1952,Acrocyanosis,Acute brachial neuritis, Acute brachial neuritis syndrome, Acute brachial radiculitis syndrome,,https://hpo.jax.org/app/browse/term/HP:0001063,,,
1952,1953,Generalized myoclonic seizure,Acute cerebral Gaucher disease, Cerebroside lipidosis syndrome, Gaucher splenomegaly,,https://hpo.jax.org/app/browse/term/HP:0002123,,,
1953,1954,Abnormal pericardium morphology,Acute cerebral Gaucher disease, Cerebroside lipidosis syndrome, Gaucher splenomegaly,,https://hpo.jax.org/app/browse/term/HP:0001697,,,
1954,1955,Aortic valve calcification,Acute cerebral Gaucher disease, Cerebroside lipidosis syndrome, Gaucher splenomegaly,,https://hpo.jax.org/app/browse/term/HP:0004380,,,
1955,1956,Elevated C-reactive protein level,Acute cerebral Gaucher disease, Cerebroside lipidosis syndrome, Gaucher splenomegaly,,https://hpo.jax.org/app/browse/term/HP:0011227,,,
1956,1957,Mitral valve calcification,Acute cerebral Gaucher disease, Cerebroside lipidosis syndrome, Gaucher splenomegaly,,https://hpo.jax.org/app/browse/term/HP:0004382,,,
1957,1958,Pulmonary fibrosis,Acute cerebral Gaucher disease, Cerebroside lipidosis syndrome, Gaucher splenomegaly,,https://hpo.jax.org/app/browse/term/HP:0002206,,,
1958,1959,Focal-onset seizure,FIRES, Acute encephalitis with refractory repetitive partial seizures, AERRPS,,https://hpo.jax.org/app/browse/term/HP:0007359,,,
1959,1960,Sinusitis,FIRES, Acute encephalitis with refractory repetitive partial seizures, AERRPS,,https://hpo.jax.org/app/browse/term/HP:0000246,,,
1960,1961,Sudden death,FIRES, Acute encephalitis with refractory repetitive partial seizures, AERRPS,,https://hpo.jax.org/app/browse/term/HP:0001699,,,
1961,1962,Abnormal proerythroblast morphology,AML-M6, Acute erythroleukemia M6b subtype, Acute erythroleukemia M6a subtype,,https://hpo.jax.org/app/browse/term/HP:0025035,,,
1962,1963,Bone marrow hypercellularity,AML-M6, Acute erythroleukemia M6b subtype, Acute erythroleukemia M6a subtype,,https://hpo.jax.org/app/browse/term/HP:0031020,,,
1963,1964,Acne inversa,"Sweet syndrome; SS; Neutrophilic dermatosis, acute febrile;",https://hpo.jax.org/app/browse/term/HP:0040154,,,,,,
1964,1965,Cystic acne,"Sweet syndrome; SS; Neutrophilic dermatosis, acute febrile;",https://hpo.jax.org/app/browse/term/HP:0033188,,,,,,
1965,1966,Elevated erythrocyte sedimentation rate,"Sweet syndrome; SS; Neutrophilic dermatosis, acute febrile;",https://hpo.jax.org/app/browse/term/HP:0003565,,,,,,
1966,1967,Pyoderma gangrenosum,"Sweet syndrome; SS; Neutrophilic dermatosis, acute febrile;",https://hpo.jax.org/app/browse/term/HP:0025452,,,,,,
1967,1968,Increased circulating interleukin 6,"Sweet syndrome; SS; Neutrophilic dermatosis, acute febrile;",https://hpo.jax.org/app/browse/term/HP:0030783,,,,,,
1968,1969,Small vessel vasculitis,"Sweet syndrome; SS; Neutrophilic dermatosis, acute febrile;",https://hpo.jax.org/app/browse/term/HP:0011944,,,,,,
1969,1970,Abnormality of the coagulation cascade,Acute infantile liver failure, Acute infantile liver failure due to synthesis defect of mitochondrial DNA-encoded proteins, Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins,https://hpo.jax.org/app/browse/term/HP:0003256,,,,
1970,1971,Acute hepatic failure,Acute infantile liver failure, Acute infantile liver failure due to synthesis defect of mitochondrial DNA-encoded proteins, Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins,https://hpo.jax.org/app/browse/term/HP:0006554,,,,
1971,1972,Increased serum lactate,Acute infantile liver failure, Acute infantile liver failure due to synthesis defect of mitochondrial DNA-encoded proteins, Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins,https://hpo.jax.org/app/browse/term/HP:0002151,,,,
1972,1973,Lactic acidosis,Acute infantile liver failure, Acute infantile liver failure due to synthesis defect of mitochondrial DNA-encoded proteins, Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins,https://hpo.jax.org/app/browse/term/HP:0003128,,,,
1973,1974,Macrovesicular hepatic steatosis,Acute infantile liver failure, Acute infantile liver failure due to synthesis defect of mitochondrial DNA-encoded proteins, Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins,https://hpo.jax.org/app/browse/term/HP:0001403,,,,
1974,1975,Microvesicular hepatic steatosis,Acute infantile liver failure, Acute infantile liver failure due to synthesis defect of mitochondrial DNA-encoded proteins, Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins,https://hpo.jax.org/app/browse/term/HP:0001414,,,,
1975,1976,Mitochondrial respiratory chain defects,Acute infantile liver failure, Acute infantile liver failure due to synthesis defect of mitochondrial DNA-encoded proteins, Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins,https://hpo.jax.org/app/browse/term/HP:0200125,,,,
1976,1977,Long fingers,Acute infantile liver failure-multisystemic involvement syndrome,https://hpo.jax.org/app/browse/term/HP:0100807,,,,,,
1977,1978,Long toe,Acute infantile liver failure-multisystemic involvement syndrome,https://hpo.jax.org/app/browse/term/HP:0010511,,,,,,
1978,1979,Macrocytic anemia,Acute infantile liver failure-multisystemic involvement syndrome,https://hpo.jax.org/app/browse/term/HP:0001972,,,,,,
1979,1980,Elevated urinary delta-aminolevulinic acid,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0003163,,,
1980,1981,Increased urinary porphobilinogen,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0012217,,,
1981,1982,Porphyrinuria,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0010473,,,
1982,1983,Back pain,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0003418,,,
1983,1984,Limb pain,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0009763,,,
1984,1985,Neck pain,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0030833,,,
1985,1986,Tachycardia,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0001649,,,
1986,1987,Brain imaging abnormality,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0410263,,,
1987,1988,Confusion,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0001289,,,
1988,1989,Dark urine,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0040319,,,
1989,1990,Excessive daytime somnolence,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0001262,,,
1990,1991,Ileus,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0002595,,,
1991,1992,Insomnia,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0100785,,,
1992,1993,Proximal muscle weakness in lower limbs,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0008994,,,
1993,1994,Proximal muscle weakness in upper limbs,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0008997,,,
1994,1995,Pseudobulbar paralysis,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0007024,,,
1995,1996,Respiratory paralysis,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0002203,,,
1996,1997,Urinary incontinence,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0000020,,,
1997,1998,Urinary retention,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0000016,,,
1998,1999,Acute episodes of neuropathic symptoms,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0003489,,,
1999,2000,Nausea,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0002018,,,
2000,2001,Paralytic ileus,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0002590,,,
2001,2002,Psychotic episodes,AIP, Porphobilinogen deaminase deficiency, PBGD deficiency,,https://hpo.jax.org/app/browse/term/HP:0000725,,,
2002,2003,Ground-glass opacification on pulmonary HRCT,Acute interstitial pneumonitis, Hamman-Rich syndrome,https://hpo.jax.org/app/browse/term/HP:0025179,,,,,
2003,2004,Interlobular septal thickening on pulmonary HRCT,Acute interstitial pneumonitis, Hamman-Rich syndrome,https://hpo.jax.org/app/browse/term/HP:0030879,,,,,
2004,2005,Peribronchovascular interstitial thickening,Acute interstitial pneumonitis, Hamman-Rich syndrome,https://hpo.jax.org/app/browse/term/HP:0025177,,,,,
2005,2006,Reticulonodular pattern on pulmonary HRCT,Acute interstitial pneumonitis, Hamman-Rich syndrome,https://hpo.jax.org/app/browse/term/HP:0025393,,,,,
2006,2007,Nonproductive cough,Acute interstitial pneumonitis, Hamman-Rich syndrome,https://hpo.jax.org/app/browse/term/HP:0031246,,,,,
2007,2008,Pleural effusion,Acute interstitial pneumonitis, Hamman-Rich syndrome,https://hpo.jax.org/app/browse/term/HP:0002202,,,,,
2008,2009,Tachypnea,Acute interstitial pneumonitis, Hamman-Rich syndrome,https://hpo.jax.org/app/browse/term/HP:0002789,,,,,
2009,2010,Elevated serum creatinine,Acute interstitial pneumonitis, Hamman-Rich syndrome,https://hpo.jax.org/app/browse/term/HP:0003259,,,,,
